id,sentence,label
555,later evening checked hotels webster saw hotel sold,0
556,could hear noise halfway room theater,0
557,stayed pulitzer time ago august memories lost,0
558,friend stayed neighborhood closer red light district let say,0
559,spent lot time neighborhood,0
560,canal boat hours,0
561,norm amsterdam apparently friend came said room pretty much size bathroom seriously,0
562,first floor canal bit noisy road noise construction work done,0
563,nonexistent service poor food rude attitude overwhelmed staff noisy stuffy rooms,0
564,problems began arrived early check,0
565,imagine refused good way start holiday,0
566,views looked another building almost immediately opposite,0
567,lack light depressing ceiling light,0
568,fairness refused back fee still leaves europe night still ludicrous price hotel advise,0
569,read bad reviews pulitzer,0
570,couldn agree,0
571,last year hotel still getting rates,0
572,time reviews reflect bad place really,0
573,least faced courtyard instead attic,0
574,converge consistently gave bad advice gave,0
575,excited see,0
576,stayed west grand past weekend trip berlin run marathon,0
577,family member stanwood hotels employee stayed many west properties,0
578,one middle terms quality,0
579,plus side location great,0
580,close public transportation close many city attractions close start marathon,0
581,also great access sea pool race,0
582,also agree many posters breakfast great,0
583,also charge year old son,0
584,eats quite bit,0
585,negative side fact change towels one day,0
586,stocked bathroom supplies night stay,0
587,additional room service pot coffee took hour,0
588,stayed unrenovated room view window onto fredrichstrasse,0
589,nice since could see portion race route could watch roller blades,0
590,runners window,0
591,overall stay neutral,0
592,stayed west berlin times,0
593,time stayed two nights,0
594,gave room upgrade renovated room,0
595,renovated,0
596,yes call renovated,0
597,renovated rooms located courtyard size like normal rooms,0
598,bad smell ugly furniture bad design old fashioned dirty noisy really heavenly bed guess,0
599,still location best,0
600,lobby pretty impressive,0
601,rest hotel forget,0
602,also food friedrich boring traditional,0
603,wife stayed two nights hotel end february,0
604,carnival full swinging berlin hotel,0
605,granted enter lobby feel entering great hotel,0
606,lobby beautiful luxurious feel lovely staircase,0
607,luxury ends right,0
608,schizophrenic state starts begin walking room awful smell corridor,0
609,concur previous reviews,0
610,felt walking fewer,0
611,enter room,0
612,twin bedded room mean twin small beds,0
613,really separate beds,0
614,request change denied notwithstanding stanwood card,0
615,heavenly pillows heavenly beds heavenly comforts,0
616,felt staying star hotel room,0
617,enter bathroom,0
618,must decorated owner hospital,0
619,white bodies,0
620,accept however balcony great view unto under den linen,0
621,conclusion star hotel,0
622,stayed grand west several times,0
623,lobby location perfect,0
624,service,0
625,stanwood platino member upgrade,0
626,said congress like berlinale,0
627,rooms old fashioned sticky noisy,0
628,bathroom even worse,0
629,reality rooms look different,0
630,much worse,0
631,best thing west everybody already stated location,0
632,hotel area hilton blocks away others star range,0
633,big problem fact rooms ever present fewer smell hits soon walk room,0
634,prepared many reviews mentioned still unacceptable,0
635,staying stanwood points,0
636,room breakfast included award,0
637,points valuable,0
638,felt like wasted hotel,0
639,curious thing walked outside hotel every often friedrichstrasse brandenburg gate,0
640,awful smell would drift,0
641,small trip berlin spring choose hotel easy reach heart berlin,0
642,breakfast one best ever,0
643,wait quite long time get seated small crowded breakfast room,0
644,quite large luxury hotel rooms really small,0
645,room got nothing special small clean that,0
646,overall hotel quite,0
647,better ones,0
648,returned great night stay west fantastic priceline deal,0
649,would agree earlier reviews hotel quite make star status claims good star property,0
650,hotel located former east berlin well placed sights,0
651,getting around easy thanks utah station practically footstep,0
652,public areas grand especially lobby huge trim sweeping staircase piano player,0
653,could notice strange smells lifts mentioned previous poster,0
654,bedroom standard size decorated classic style,0
655,room show signs wear nothing major though,0
656,refurbishment programme progress note apologizing noise heard though hear,0
657,beds promised heavenly pillow could moulded suit height preference,0
658,bathroom whilst adequate rather basic white tiled room quite match grandeur bedroom public areas,0
659,everything worked well though,0
660,good selection bathroom products,0
661,staff times exceptionally courteous polite,0
662,breakfast included,0
663,husband stayed west three nights,0
664,booked nonsmoking room given smoking room instead,0
665,room long corridor three dead lightbulbs pointed replaced stay,0
666,soon arrived went wash hands,0
667,head tap came,0
668,fridge door became unhinged soon opened,0
669,would funny rare break addition room tired smell stained carpet stained armchair,0
670,net curtains seen washed long,0
671,sheets changed three days,0
672,one suspicious rosy mark,0
673,however worst thing level service rather complete lack,0
674,given another room wait next day tap fridge fixed,0
675,asked sheets changed three times,0
676,told would,0
677,never happened,0
678,reception staff plain rude,0
679,even manager told still cannot believe heard given smoking room,0
680,even asked one happen spanish,0
681,spanish people smoke,0
682,tried pool relax ourselves,0
683,waiting mind get towels gave single lady managing beauty centre whole pool area,0
684,following day lucky towels found poolside furniture dirty,0
685,never given apologies signs regret shortcomings deal,0
686,frustration depressing experience,0
687,pinch believe actually happening,0
688,stayed west mid september stayed,0
689,always like location impressed recent improvements,0
690,room great modern updated door,0
691,importantly staff helpful friendly,0
692,case folks seemed cold,0
693,let round applause please west grand taking discount booking new low,0
694,long suspected hotels reserve smallest room one worst view one elevator guests pay dismounted rate,0
695,never offered dirty smell room charged renovated clean room,0
696,come end regularlooking hotel corridor pass lounge narrow dark musty corridor doorways height barely wide enough fit carron luggage well,0
697,given discount special,0
698,turn around immediately return front desk charged extra europe per night renovated room upon inspection renovated daytime recent memory least cleaner smell,0
699,first room small upholstery lampshades stained furniture desperately needed finished,0
700,strong musty odour mould perhaps front desk told fully booked could offer another room grade renovated room extra europe per night,0
701,fully booked,0
702,could still find better room additional fee,0
703,sure follow logic whatever overseas flight really feel like arguing paid extra way say room grade would acceptable,0
704,second room pictured much better,0
705,larger cleaner updated though mushroom clearly renovated noted pictures,0
706,would perfectly happy offered begin would given hotel higher rating,0
707,consider treatment unacceptable,0
708,said still ranged hotel rather breakfast buffets fantastic location convenient sightseeing,0
709,room service also quite good staff friendly part helpful,0
710,stayed many nicer hotels,0
711,would generally spend europe hotel thankful mon paying stay,0
712,risk sounding like line cabinet everything hotel beautiful,0
713,lobby beautiful,0
714,restaurant beautiful,0
715,rooms beautiful,0
716,pool grm really beautiful,0
717,even breakfast feast eyes well stomach,0
718,ate restaurant,0
719,trader vice puts trader vice emeryville shame respect door food quality,0
720,german restaurant mark brandenburg simply best german food ever germany times,0
721,one needs wipe ones room cards order access floor rooms,0
722,poolgym area open thursday,0
723,gold honors member received upgrade room quiet comfortable large view windows open inner courtyard,0
724,complaints hotel charging eurosday louse off internet service bit outrageous given high room charges temperature difficult adjust room thermostat,0
725,could get quite cool enough comfort rather thin towels luxury hotel needless step beds great tripping especially older person mother,0
726,nice hotel albeit great value,0
727,would money object otherwise,0
728,stayed hilton berlin early june,0
729,diamond honor members,0
730,upgrade executive room executive floor,0
731,room average looking hotel style bedstead decorative pillows,0
732,underneath bedstead twin comforts wired queen room,0
733,bathroom average looking mold smell,0
734,converge helpful unfriendly,0
735,executive floor representatives cold,0
736,stayed many hilton worldwide,0
737,feel average hilton especially service,0
738,definitely try hotels return berlin next time,0
739,also nice pool sea,0
740,children hours pool drive jurist sea area pretty nice child free,0
741,several good restaurant near,0
742,loved eastern sector location delightful walking areas proximity museum island gorgeous neoclassical architecture,0
743,potsdammer plate times square glass steel highrises heavy traffic,0
744,rooms comfortable typical hilton door nice sheets good shower,0
745,converge helpful local restaurant,0
746,lounge great breakfast offered drinks day including wine etc evenings appetizers,0
747,room room,0
748,corner suite plenty room,0
749,bathroom typical smallish hotel fare,0
750,food breakfast breakfast last day good spread fresh presented well,0
751,dinner trader vice nothing write home,0
752,much better meals surrounding cafesrestaurants,0
753,staff reception desk staff fine,0
754,converge went see finding sundry mat bit pain rear,0
755,sent right suburb wrong street,0
756,around corner across road,0
757,overall typical businessman conference hotel,0
758,location main attraction,0
759,stayed star hilton berlin two nights experience christmas markets celebrate friends birthday,0
760,allocate room looked internal courtyard quiet view,0
761,importantly room appeared clean well maintained,0
762,size room adequate,0
763,luxurious touches would expected hotel standard opinion poor,0
764,robes large soft fluffy slippers small thin towels fact friends share towel,0
765,king size bed plus added squeaky springs two single duets,0
766,minimal tea coffee one cup per day mind bar,0
767,room also droning facilities,0
768,pool sea,0
769,experience,0
770,last minute room idea breakfast like,0
771,redeeming point hotels location superb,0
772,hotel wellsituated near main attractions restaurant shopping,0
773,room clean well furnished service promptly,0
774,room air conditioning hard time keeping warm temperatures berlin,0
775,restaurant mark brandenburg overpriced marginal food,0
776,hotel overrun meetings groups,0
777,unexplained,0
778,additional hotel charge europe appeared credit card statement,0
779,challenged charge email hotel followed email hotel twice hiltonhonors hilton corporate,0
780,none hilton entitles courtesy even responding less reverting charge week,0
781,stayed standard room cleanquiet comfortable,0
782,hotel amenities excellent,0
783,staff friendly,0
784,restaurant food great nice selection,0
785,good location tube stop right outside walking distance checkpoint charlie,0
786,great choice,0
787,stayed four nights,0
788,upgrade room view gendarmenmarkt europe night,0
789,room average size,0
790,double bed quite narrow comfortable expected,0
791,bathroom nice small size,0
792,breakfast included deal,0
793,yet morning asked signature records appeared breakfast exclusive,0
794,would assumed first mistake sort records never happened,0
795,unfortunately fell ill last day,0
796,sent husband get aspirin buy one pharmacy,0
797,could spare one said,0
798,turndown service well,0
799,apart location great central quite,0
800,last stop berlin,0
801,unfortunate park inn fully booked,0
802,tour agent booked hotel,0
803,cases shops within safe walking distance,0
804,hotel good location close train station city attractions,0
805,rooms great,0
806,would spent lot time make deficiencies place,0
807,swimming pool rather small enough refresh,0
808,hotel nice cosy,0
